topic,idx,q,a,context,datatype,attitude,group
性别,11043,现在的性别对立什么时候可以结束？,打到平权仙子和小娇妻们走投无路。,1,2,3,性别对立
性别,7861,女同性恋如何做到 30 岁以后的生活不可悲？,很想回答这个问题，今年刚好三十岁，三线城市公务员，有房有车，在职研究生学历；结过一次婚，没孩子；和前任女朋友分手两个月。,1,0,0,同性恋
性别,7013,为什么有些女生会反感「贤惠」这个词？,因为那群人都是除了贤惠勉强能搭上边以为就没有优点了，所以就特别反感贤惠。,0,2,3,反感贤惠
性别,14209,同性恋真的让人觉得很恶心吗？,人总是不同的，有些人对于不同更包容，而有些人更抵触，不能以此判断性取向。,1,2,2,男同性恋
性别,14176,为什么男性同性恋更易感染艾滋病？,1）那里本来就不是用来做那档事用的，不做好事先处理是很容易受伤的受感染的（女人也是）。,1,0,0,男同性恋
性别,7294,为什么被称“贤惠”会很气愤？,我也是！ 身为女生真的不喜欢这个词！,1,2,3,反感贤惠
性别,13813,既然女权是平权，为什么她们从不正视男性受到的压迫？,因为男性受到的压迫并非来自女性，而是来自于父权，田园女权认为这是个男权社会，对，是男权但也是错的。,0,2,2,歧视男性
性别,13320,作为男性，你在什么时候感受到过性别歧视？,如果和一个女生竞选，女生赢了是天经地义，男生赢了就被骂性别歧视。,1,2,3,歧视男性
性别,9733,适合女生的工作有哪些呢?,每个人都为自己的生活努力着，希望能在职场上拼搏奋斗，在实现人生价值的同时能得到相应的高薪回报。,1,1,2,女性职业
性别,7700,同性恋真的完完全全是正常的吗？,按照目前大多数人理解的正常的定义，的确不正常。,0,0,0,同性恋
性别,8699,有什么辨别les的方法吗？,我有时候能感觉到她就是。,0,0,0,女同性恋
性别,12895,为什么现代中国男性受歧视的现象总被忽视？,大润发歧视身材那事件，本来男女胖子都是受害者，可…,0,2,3,歧视男性
性别,14295,如何判断男生是不是gay?,拿本人周围的gay朋友做例子吧。,0,0,0,男同性恋
性别,9264,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,同为女生，个人观点，如果你对数据分析有热情的话，女生真的真的很适合。,0,1,1,女性职业
性别,7866,女同性恋如何做到 30 岁以后的生活不可悲？,不是我，是我高中一直来往的好友，从高中起她就是les了，因为我们是女校。,0,0,0,同性恋
性别,10165,如何看待高学历女性成为全职家庭主妇？,因为疫情，工作近乎停摆，工作量大概是平时的1/30。,0,0,0,家庭主妇
性别,11855,国内顶尖高校的女毕业生，在就业过程中受到过性别歧视吗？,作为一个普通的211工科毕业的男性，我现在特别想把我们工作现场的移动厕所拍几张照片发上来给诸位姑娘们看看。,0,0,0,性别歧视
性别,9069,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,我之前说过，女性权利高那是社会经济发展最好阶段，女性权利跟国家经济发展密切相关。,0,2,2,女性职业
性别,8785,有什么辨别les的方法吗？,我本人因为未暴露性取向，但被T强行追求过很多次，以及一些七七八八的原因，所以对短发T这个群体非常恐惧。,0,1,3,女同性恋
性别,10190,如何看待高学历女性成为全职家庭主妇？,千万不要！ 强烈反对！,1,1,3,家庭主妇
性别,9694,本人女，想转行去学UI设计，请问就业前景怎么样？,作为UI设计师，也需要系统话的学习UI，一方面当然是掌握设计的技能，另一方面是学习设计背后的方法论！,1,2,2,女性职业
性别,11152,现在的性别对立什么时候可以结束？,想快点结束，那就一起来加速啊，等什么呢？,1,1,3,性别对立
性别,14091,为什么男性同性恋更易感染艾滋病？,男同性恋肛交方式，基本不用套套，直肠黏膜较为脆弱，很容易在肛交过程中破损，出现流血。,0,1,2,男同性恋
性别,9759,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,题主妹妹问为什么有人不屑家庭主妇，那就先答题。,0,0,0,家庭主妇
性别,9744,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,先抛结论：因为这个职业没有上升空间。,1,2,3,家庭主妇
性别,9402,怕因生孩子而耽误事业的女性，她们的事业有多好？,事业好不好有啥关系，人家有选择的自有呀，难道我事业一无是处，就必须生孩子？,1,2,2,女性职业
性别,10040,如何看待高学历女性成为全职家庭主妇？,我们可以思考几个问题。,0,0,0,家庭主妇
性别,13489,你在什么时候感觉到了社会对男性的歧视？,我们举报杨笠，没有任何结果。,1,0,0,歧视男性
性别,7901,女同性恋如何做到 30 岁以后的生活不可悲？,我和她都不是天生弯，我对性向没有那么大的感觉，比较自由，但之前其实也没有考虑过同性的恋爱。,0,0,0,同性恋
性别,9683,本人女，想转行去学UI设计，请问就业前景怎么样？,首先，UI设计这个行业不分性别的，有人说女性更吃香呢，所以这点大可不必担心。,1,2,2,女性职业
性别,7284,为什么被称“贤惠”会很气愤？,我如果做家务了，我会自己说自己好贤惠、好能干，觉得自己真是绝世好老婆，还要求我老公也同样赞美我。,0,2,2,反感贤惠
性别,9693,本人女，想转行去学UI设计，请问就业前景怎么样？,本人女，在转行UI设计，顺道记录一下自己转行的经历，希望最后是个圆满的结局吧。,0,0,0,女性职业
性别,8976,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,看了许多回答，感觉这个问题在短期内无解。,1,2,2,女性职业
性别,10392,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,简直不要太爽。 我和爱人是大学同学，毕业后一起打拼，我常年出差，她彻夜加班，挣一个花一个，生活可以说基本没有。,0,0,0,家庭主妇
性别,12617,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,光是维持自己不堕落就已经很累了呢，…,1,0,0,性少数群体
性别,12656,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,一些人会离开，一起说过的话已经忘记，你这个时候的努力不是为了别人，而是为自己，为对现状的你不满，而要的改变。,0,0,0,性少数群体
性别,11019,现在的性别对立什么时候可以结束？,首先我的心里只有感恩。,1,0,0,性别对立
性别,9350,怕因生孩子而耽误事业的女性，她们的事业有多好？,题目问得是，怕生孩子耽误事业的女性他们事业有多好，是不是？,0,0,0,女性职业
性别,10664,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,反正我爸明确给我提最低期望:我以后一定要有工作。,1,0,0,家庭主妇
性别,8135,女同性恋如何做到 30 岁以后的生活不可悲？,之前看过一个帖子。 坚持健身10年的人是什么体验。,0,0,0,女同性恋
性别,10083,如何看待高学历女性成为全职家庭主妇？,由于一些不得不做的原因，我最近做了四个月全职家庭主妇，在此之前一直工作从没有断档过，年薪过40万。,0,1,2,家庭主妇
性别,14603,跨性别女，假装是男生是什么体验 ？,楼猪，我从小就觉得自己应该是男生。,1,0,0,跨性别者
性别,9547,怕因生孩子而耽误事业的女性，她们的事业有多好？,问:那些认为女性生孩子耽误事业但是女性能有多少事业?,0,2,3,女性职业
性别,13236,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,第一，因为女性负责生育。,1,2,2,歧视男性
性别,14047,为什么男性同性恋更易感染艾滋病？,关于艾滋病的起源，目前依然是众说纷纭，人类无法找到一个准确的答案。,0,0,0,男同性恋
性别,10729,如何看待微博上愈演愈烈的性别对立矛盾？,气死了气死了，刚刚更新的时候竟然手贱删掉后面的内容了，之前也没截图，有知友知道怎么追回来吗？,0,0,0,性别对立
性别,8857,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,一二线城市的企业毫无压力，房价处于高位的时候，生不起才是常态。,1,0,0,女性职业
性别,9896,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,我不是高等学历者，自己也只是刚刚步入婚姻，我想以旁观者的角度，来说下我身边的家庭主妇。,0,0,0,家庭主妇
性别,11902,国内顶尖高校的女毕业生，在就业过程中受到过性别歧视吗？,作为一个招聘人员只想说：1、企业招聘的唯一考量标准是该人员的能给招聘方带来的收益预期。,1,0,0,性别歧视
性别,11348,大学女生成绩普遍比男生好吗，为什么？,看挺多高赞答案，这不就是传说中的“他聪明，他就是不学”的大学版本吗哈哈哈哈哈。,1,0,0,性别成绩
性别,8473,如何看待女同性恋中的T?,我不知道这个只是我独特的个人经历还是怎样，我遇上的T(就是熟人而已，我是直的)，人都不怎么样。,1,2,2,女同性恋
性别,9652,本人女，想转行去学UI设计，请问就业前景怎么样？,UI设计学完后就业方向非常广，除了美工，可以做webUI设计师、移动端UI设计师、平面设计师等很多方向。,0,0,0,女性职业
性别,11687,中国的性别歧视现象严重吗？,存在啊，从硬核女权观点看，到处是歧视。,0,2,3,性别歧视
性别,13266,什么时候让你感觉到了社会对男性的歧视？,在单位上卫生间随手锁门，出来之后被路过的同事说：你个大男的上厕所还锁门？,1,2,2,歧视男性
性别,10826,如何看待微博上愈演愈烈的性别对立矛盾？,性别对立这种东西老身份政治了，典型的White，liberal，left。,0,2,2,性别对立
性别,7595,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,看见“温柔贤惠”就炸！,0,2,3,反感贤惠
性别,6381,小县城的老百姓是怎么看待LGBT群体的？,有点偏题，说个国外县城的答案。,0,0,0,LGBT
性别,13048,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,女人能确定孩子是自己的，男人不能。,1,0,0,歧视男性
性别,10041,如何看待高学历女性成为全职家庭主妇？,我以为，全职太太和家庭主妇是两个完全不同的概念，不要混淆。,0,2,2,家庭主妇
性别,10732,如何看待微博上愈演愈烈的性别对立矛盾？,其实，一个APP想要火，势必是要有话题的。,0,0,0,性别对立
性别,6889,为什么有些女生会反感「贤惠」这个词？,贤惠当然是个褒义词，但是单独使用的时候效果并不好，需要与其他高价值的硬性客观条件叠加使用。,0,2,2,反感贤惠
性别,14231,如何判断男生是不是gay?,不请自来，其实gay是真的很难分辨的！,0,1,2,男同性恋
性别,9599,怕因生孩子而耽误事业的女性，她们的事业有多好？,如果全职太太是一份带薪的工作，而且收入超过同龄女性的平均水平，这个事情就不会有太多问题。,1,2,2,女性职业
性别,12007,有什么针对女性性别歧视的解决方法?,作为央企司龄半年的女员工。,0,0,0,性别歧视
性别,6809,为什么有些女生会反感「贤惠」这个词？,题主问，“为什么一些女生讨厌贤惠这个词”大家回答的都是“为什么讨厌”我想回答一下“一些女生”这个词。,0,0,0,反感贤惠
