topic,idx,q,a,context,datatype,attitude,group
地域,2100,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,独生子女多。 同样家庭收入。,1,1,2,东北人
地域,4829,大家对潮汕人的印象是什么？,潮汕人都不咋地，只知道生儿子，每一个潮汕人家有一个儿子都不行，至少两个三个正常，四个正好。,0,1,3,潮汕人
地域,4012,浙江人为什么大多只和本省的人结婚？,我浙江人。 经济基础是唯一的根本原因。,1,1,2,浙江人
地域,3070,如何看待地域歧视或地域偏见？,素质低是不可以被歧视的，因为那叫纯朴！,1,2,3,地域歧视
地域,3833,外省人怎么看待浙江人?,刚毕业去杭州工作了一年。,0,0,0,浙江人
地域,2709,网上各种黑东北，怎样和东北人相处？,东北的。 真想好好相处就别整虚的，真实点，只要你人不差劲，啥都能接受。,0,1,2,东北人
地域,3181,为什么最近一年河南人的口碑突然变好了？,【无可靠信息来源】，为了避免对您造成误导，·，请谨慎甄别豫为。,0,0,0,河南人
地域,2104,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,12月刚刚从成都旅游回来，说实话，除了天气湿润，气温宜人。,0,0,0,东北人
地域,1919,东北人脾气真的有那么暴躁吗？,大多数东北人的脾气相对南方人来说都要火爆很多。,0,1,3,东北人
地域,3528,河南人为什么被称作中国的吉普赛人？,吉普赛人是没有自己的故乡，河南人是拼命的逃离自己的故乡，这点倒是挺像的,1,1,3,河南人
地域,1155,和上海人一起工作要注意什么？,公司一大半人是上海人，基本能听懂上海话不过还是不太会说。,0,0,0,上海人
地域,2337,怎么看待东北人？,真不是地域黑，我的好朋友就是东北人，她性格很好甚至像南方人的性格，没有情绪的一种，我住的这个小城市里面。,0,1,2,东北人
地域,2813,大家有亲身经历过地域歧视吗?,这倒没有，因为开地图炮的都只敢躲在网上哔哔赖赖，现实中他们还不敢说出来呢。,1,2,3,地域歧视
地域,3893,外省人怎么看待浙江人?,认识浙江，从温州开始，早期用纸板做的假皮鞋，和后期的炒房团。,0,1,3,浙江人
地域,3820,外省人怎么看待浙江人?,福建省会地区出身，在杭州上学，学校为浙江省属高校，生源70%以上为浙江人，大学四年和浙江年轻人接触较多。,0,0,0,浙江人
地域,2322,怎么看待东北人？,东北同胞，中国东北地区居民。,0,0,0,东北人
地域,4405,浙江对中西部省份的歧视为什么那么严重？,各地方都会有对本地人优惠政策，花本地人钱为本地人服务有什么可以批评的吗？,1,2,2,浙江人
地域,404,上海的地域歧视有多严重？,上海是全中国最包容的城市没有之一。,0,1,1,上海人
地域,890,作为一个沪漂，哪一瞬间被上海人震惊到了？,九十年代初，上海读书，宿管大爷是个七十多岁退休工人，家里经济条件不好，据说还托关系来当宿管赚点外快补贴家用。,0,0,0,上海人
地域,2052,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,因为东北人少，人均资源多。,0,1,2,东北人
地域,988,作为一个沪漂，哪一瞬间被上海人震惊到了？,99年生，土生土长的上海人。,0,0,0,上海人
地域,1059,你眼中的上海人是什么样的？,上海这座城市，哪怕和上海周边地区城市比较，人的性格是截然不同的。,0,1,2,上海人
地域,815,作为一个沪漂，哪一瞬间被上海人震惊到了？,有次接我老婆，小区开车出去，转弯口速度没慢下来撞了骑电动车的爷孙两个，爷爷估计七十多，小孙子大概三年级的样子。,0,0,0,上海人
地域,3243,为什么最近一年河南人的口碑突然变好了？,看到这个标题，估计很多人会说，为什么各个地方都有好人坏人，为啥河南就背锅偷井盖、小偷？,0,2,3,河南人
地域,287,上海人真的都比较有钱吗？,土著来答一波。 我大杨浦的～～00后。,0,0,0,上海人
地域,1453,我想知道你们对上海人的评价是怎样的？,既热衷于地域黑，也经常被地域黑，既热情又冷漠，对国家贡献大，小算盘打的也精。,1,1,3,上海人
地域,3026,大家有亲身经历过地域歧视吗?,没有，因为别人通常骂不过我。,0,0,0,地域歧视
地域,1949,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,实际上大家的家庭条件都是差不多的比上不足比下有余的那种。,1,1,2,东北人
地域,3760,中国被地域歧视黑的最严重的地方是哪里？,冬天是你们南方冷，夏天是你们南方热。,0,2,3,浙江人
地域,1703,东北人怎么看待东北？,这种问题咋说呢？ 东北人还是喜欢东北这个地方的，可是国家为了拥抱全球产业链不喜欢东北，南方人也不喜欢。,1,1,3,东北人/东北
地域,257,上海人真的都比较有钱吗？,先分清楚是上海人还是本地人，这是两个不同的概念，请…,1,0,0,上海人
地域,1699,东北人怎么看待东北？,我坚定的留在东北发展，理由很简单，承受不起一线城市的生存压力，很多评论区说东北平均工资低，不好意思了。,1,1,2,东北人/东北
地域,2529,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,太有发言权了，女生，大学舍友是东北的。,0,0,0,东北人
地域,494,上海的地域歧视有多严重？,几张图片了解伤害地域歧视。,0,0,0,上海人
地域,4976,我们对潮汕人有哪些误解？,本人为土生土长的潮汕人，因大学在外读书(→_→广东省内)，说下我所了解的情况吧。,0,0,0,潮汕人
地域,1561,东北人在南方好混吗？,人品好又有本事，到哪都受欢迎，人品差到哪都一样，遭人烦。,1,1,2,东北人
地域,4021,浙江人为什么大多只和本省的人结婚？,其实所有省份都是多数和本省的结婚。,0,1,2,浙江人
地域,3643,中国被地域歧视黑的最严重的地方是哪里？,当然是我大河南。 这事儿，我一直认为是倭寇网特挑拨的。,1,2,3,浙江人
地域,3125,如何看待地域歧视或地域偏见？,被河南人骗过，反正是深有体会，很多事情不是空穴来风，没德道没素质的一类呵呵。,1,2,3,地域歧视
地域,4435,浙江对中西部省份的歧视为什么那么严重？,这都什么问题，明显的挑动地域冲突～。,1,2,3,浙江人
地域,4426,浙江对中西部省份的歧视为什么那么严重？,第一，你凭什么代表中西部省份？,1,1,3,浙江人
地域,92,上海人真的都比较有钱吗？,当然不是！ 你上惯了知乎，觉得上海遍地大学生，遍地都是年薪几十万的人。,1,1,3,上海人
地域,4589,浙江的地域歧视严重吗？,省内歧视？ 做省内各地级市模拟卷的时候比较强，我们的歧视点基本都集中在了，温州话听不懂这一点。,1,2,2,浙江人
地域,4132,浙江会在不久未来下落到第二梯队吗？,赶紧掉下去啊，现在天天保红旗争先进实在太累了。,1,1,3,浙江人
地域,1438,我想知道你们对上海人的评价是怎样的？,我来更新了。 刚一个老头问我，有没有手机包，我说没有。,0,0,0,上海人
地域,2239,怎么看待东北人？,现在看来什么耿直豪爽真性情才是对东北人的刻板印象吧，谁遇见了谁知道。,0,1,3,东北人
地域,3011,大家有亲身经历过地域歧视吗?,没，不懂为什么要有地域歧视。,0,2,2,地域歧视
地域,4743,坊间都说潮汕人善于经商，是真的吗？有何体现？,作为一名潮汕人，我觉得原因有四：1.”宁可睡地板，也要做老板”；2。,1,0,0,潮汕人
地域,1032,作为一个沪漂，哪一瞬间被上海人震惊到了？,不能算震惊，但是挺暖心的。,0,0,0,上海人
地域,614,上海的地域歧视有多严重？,现在你在上海努力没用，上海本地人第一等，上海有老房子有户口的第二等，上海有户口申请经适房的第三等，外地人奴隶。,1,2,3,上海人
地域,2803,大家有亲身经历过地域歧视吗?,纯黑龙江人，地域黑经历过，不过歧视还是没有的，毕竟这二者属于不同的高度，平时在网络上嘴炮比较多，现实里。,1,2,2,地域歧视
地域,3292,为什么最近一年河南人的口碑突然变好了？,好个p，只不过更隐晦了。,1,1,3,河南人
地域,3296,为什么最近一年河南人的口碑突然变好了？,河南人就是正常人，没有所谓的那些评价。,0,1,2,河南人
地域,846,作为一个沪漂，哪一瞬间被上海人震惊到了？,应该是行车文明吧。 车让人、交替通行，做得真是好啊！,1,1,1,上海人
地域,111,上海人真的都比较有钱吗？,任何一个城市大部分都是普通家庭。,0,0,0,上海人
地域,85,上海人真的都比较有钱吗？,问的是上海还是郭敬明的平行宇宙。,1,2,2,上海人
地域,3061,如何看待地域歧视或地域偏见？,p在回答这样的一个问题之前。,0,0,0,地域歧视
地域,2450,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,估计微博和知乎上的大多数人都没看过99年春晚那个我不下岗谁下岗的小品，那时为了配合国企大下岗。,1,2,2,东北人
地域,1176,和上海人一起工作要注意什么？,1，别说：你们上海人，巴拉巴拉巴拉。,1,1,3,上海人
地域,913,作为一个沪漂，哪一瞬间被上海人震惊到了？,作为一个上海人，被震惊到的是，全国乃至全世界，到一个城市，或者有方言的地方，总有地方台，或者公共交通说的语音都有当地话。,0,0,0,上海人
地域,2064,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,东北人在四川，四川除了成都，没有城市可以和东北一拼的，不是指人口，而是指人民富裕程度。,0,1,2,东北人
地域,3130,如何看待地域歧视或地域偏见？,东北人、河南人、农村人，这三类人是当前网络上人们最为反感、批评意见最大的群体。,0,2,3,地域歧视
地域,929,作为一个沪漂，哪一瞬间被上海人震惊到了？,曾经的沪漂路过。 上海人最让我震惊的是什么？,0,1,2,上海人
地域,2569,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,红旗广场，铁岭的嘛，老乡,0,0,0,东北人
地域,774,作为一个沪漂，哪一瞬间被上海人震惊到了？,我不是沪漂，土生土长上海人，但有一次被老乡们震惊了。,0,2,2,上海人
地域,1751,东北人怎么看待东北？,emmm，说实话我第一眼看到这个问题是很懵比的，东北人怎么看待东北？,0,1,3,东北人
地域,3692,中国被地域歧视黑的最严重的地方是哪里？,我觉得是河南吧，作为河南人自己在外面上学都被黑过几次,0,2,3,浙江人
地域,4532,浙江的地域歧视严重吗？,本人，杭州人，长得比较娘，穿衣风格比较小清新。,0,0,0,浙江人
地域,4214,浙江会在不久未来下落到第二梯队吗？,浙江强，强在精神文明建设。,1,1,2,浙江人
地域,3087,如何看待地域歧视或地域偏见？,在nt有一个家庭，爸爸，妈妈和孩子，他们的长相或是吃的五谷杂粮没任何不同，可是他们是ah人，他们的孩子随父母到此地经商。,0,0,0,地域歧视
地域,3985,浙江人为什么大多只和本省的人结婚？,浙江人讲究门当户对，知根知底。,1,1,3,浙江人
